episode;num_events;num_recovered;recovered_ratio;mean_recovery_time_steps;median_recovery_time_steps;mean_recovery_time_hours;median_recovery_time_hours
377;18,000000;11,000000;0,611111;16,272727;14,000000;16,272727;14,000000
378;20,000000;19,000000;0,950000;35,263158;34,000000;35,263158;34,000000
379;18,000000;14,000000;0,777778;6,642857;5,000000;6,642857;5,000000
380;18,000000;17,000000;0,944444;12,235294;13,000000;12,235294;13,000000
381;24,000000;18,000000;0,750000;17,611111;16,500000;17,611111;16,500000
382;26,000000;19,000000;0,730769;16,052632;16,000000;16,052632;16,000000
383;21,000000;11,000000;0,523810;22,818182;22,000000;22,818182;22,000000
384;19,000000;4,000000;0,210526;16,500000;18,000000;16,500000;18,000000
385;18,000000;8,000000;0,444444;8,250000;6,000000;8,250000;6,000000
386;20,000000;13,000000;0,650000;27,846154;30,000000;27,846154;30,000000
387;17,000000;16,000000;0,941176;8,625000;7,000000;8,625000;7,000000
388;24,000000;17,000000;0,708333;8,294118;8,000000;8,294118;8,000000
389;19,000000;12,000000;0,631579;18,250000;16,000000;18,250000;16,000000
390;23,000000;13,000000;0,565217;13,769231;13,000000;13,769231;13,000000
391;23,000000;14,000000;0,608696;28,428571;31,500000;28,428571;31,500000
392;20,000000;18,000000;0,900000;13,888889;13,500000;13,888889;13,500000
393;26,000000;8,000000;0,307692;17,375000;18,500000;17,375000;18,500000
394;21,000000;18,000000;0,857143;23,333333;21,000000;23,333333;21,000000
395;20,000000;17,000000;0,850000;14,294118;14,000000;14,294118;14,000000
396;19,000000;9,000000;0,473684;9,333333;11,000000;9,333333;11,000000
397;20,000000;17,000000;0,850000;9,941176;11,000000;9,941176;11,000000
398;21,000000;18,000000;0,857143;29,055556;29,000000;29,055556;29,000000
399;21,000000;15,000000;0,714286;19,066667;15,000000;19,066667;15,000000
400;24,000000;5,000000;0,208333;7,200000;7,000000;7,200000;7,000000
401;25,000000;19,000000;0,760000;24,210526;21,000000;24,210526;21,000000
402;22,000000;13,000000;0,590909;23,769231;24,000000;23,769231;24,000000
403;20,000000;20,000000;1,000000;12,500000;11,000000;12,500000;11,000000
404;19,000000;19,000000;1,000000;26,052632;24,000000;26,052632;24,000000
405;20,000000;14,000000;0,700000;17,214286;18,500000;17,214286;18,500000
406;19,000000;19,000000;1,000000;10,263158;9,000000;10,263158;9,000000
407;19,000000;14,000000;0,736842;6,928571;6,000000;6,928571;6,000000
408;16,000000;11,000000;0,687500;15,545455;13,000000;15,545455;13,000000
409;21,000000;12,000000;0,571429;13,083333;11,500000;13,083333;11,500000
410;26,000000;24,000000;0,923077;36,916667;37,500000;36,916667;37,500000
411;21,000000;21,000000;1,000000;12,619048;13,000000;12,619048;13,000000
412;20,000000;19,000000;0,950000;10,842105;10,000000;10,842105;10,000000
413;22,000000;15,000000;0,681818;14,533333;14,000000;14,533333;14,000000
414;17,000000;14,000000;0,823529;15,214286;11,000000;15,214286;11,000000
415;28,000000;22,000000;0,785714;16,636364;16,500000;16,636364;16,500000
416;21,000000;3,000000;0,142857;1,666667;1,000000;1,666667;1,000000
417;25,000000;19,000000;0,760000;24,263158;22,000000;24,263158;22,000000
418;21,000000;17,000000;0,809524;18,823529;17,000000;18,823529;17,000000
419;21,000000;13,000000;0,619048;20,000000;20,000000;20,000000;20,000000
420;17,000000;12,000000;0,705882;6,000000;5,000000;6,000000;5,000000
421;19,000000;1,000000;0,052632;1,000000;1,000000;1,000000;1,000000
422;25,000000;7,000000;0,280000;11,857143;12,000000;11,857143;12,000000
423;16,000000;15,000000;0,937500;13,800000;13,000000;13,800000;13,000000
424;23,000000;10,000000;0,434783;8,000000;8,000000;8,000000;8,000000
425;21,000000;19,000000;0,904762;6,736842;6,000000;6,736842;6,000000
426;20,000000;13,000000;0,650000;6,461538;5,000000;6,461538;5,000000
427;20,000000;13,000000;0,650000;32,076923;36,000000;32,076923;36,000000
428;24,000000;1,000000;0,041667;2,000000;2,000000;2,000000;2,000000
429;22,000000;17,000000;0,772727;16,117647;17,000000;16,117647;17,000000
430;19,000000;19,000000;1,000000;45,052632;44,000000;45,052632;44,000000
431;20,000000;14,000000;0,700000;13,214286;11,000000;13,214286;11,000000
432;19,000000;18,000000;0,947368;11,333333;9,500000;11,333333;9,500000
433;21,000000;20,000000;0,952381;17,100000;17,500000;17,100000;17,500000
434;22,000000;18,000000;0,818182;17,666667;18,000000;17,666667;18,000000
435;21,000000;2,000000;0,095238;5,500000;5,500000;5,500000;5,500000
436;24,000000;15,000000;0,625000;23,133333;21,000000;23,133333;21,000000
437;24,000000;23,000000;0,958333;32,652174;31,000000;32,652174;31,000000
438;17,000000;15,000000;0,882353;11,933333;8,000000;11,933333;8,000000
439;23,000000;19,000000;0,826087;36,736842;35,000000;36,736842;35,000000
440;20,000000;16,000000;0,800000;12,437500;9,500000;12,437500;9,500000
441;24,000000;18,000000;0,750000;32,388889;32,500000;32,388889;32,500000
442;18,000000;17,000000;0,944444;24,470588;21,000000;24,470588;21,000000
443;19,000000;15,000000;0,789474;10,800000;9,000000;10,800000;9,000000
444;16,000000;16,000000;1,000000;13,125000;8,000000;13,125000;8,000000
445;23,000000;11,000000;0,478261;21,818182;23,000000;21,818182;23,000000
446;21,000000;14,000000;0,666667;15,000000;12,500000;15,000000;12,500000
447;20,000000;13,000000;0,650000;14,076923;14,000000;14,076923;14,000000
448;21,000000;16,000000;0,761905;9,750000;7,500000;9,750000;7,500000
449;19,000000;17,000000;0,894737;20,411765;16,000000;20,411765;16,000000
450;22,000000;13,000000;0,590909;12,230769;9,000000;12,230769;9,000000
451;23,000000;0,000000;0,000000;;;;
452;19,000000;19,000000;1,000000;11,631579;9,000000;11,631579;9,000000
453;20,000000;16,000000;0,800000;8,875000;7,500000;8,875000;7,500000
454;17,000000;16,000000;0,941176;21,437500;19,000000;21,437500;19,000000
455;20,000000;5,000000;0,250000;11,000000;12,000000;11,000000;12,000000
456;22,000000;17,000000;0,772727;24,529412;21,000000;24,529412;21,000000
457;24,000000;18,000000;0,750000;16,222222;16,500000;16,222222;16,500000
458;25,000000;18,000000;0,720000;33,166667;33,000000;33,166667;33,000000
459;22,000000;7,000000;0,318182;14,142857;15,000000;14,142857;15,000000
460;24,000000;23,000000;0,958333;12,565217;10,000000;12,565217;10,000000
461;18,000000;12,000000;0,666667;7,000000;7,500000;7,000000;7,500000
462;25,000000;18,000000;0,720000;35,222222;38,000000;35,222222;38,000000
463;19,000000;3,000000;0,157895;2,000000;1,000000;2,000000;1,000000
464;15,000000;14,000000;0,933333;4,857143;3,500000;4,857143;3,500000
465;21,000000;18,000000;0,857143;11,444444;10,000000;11,444444;10,000000
466;28,000000;0,000000;0,000000;;;;
467;22,000000;14,000000;0,636364;4,857143;4,000000;4,857143;4,000000
468;20,000000;14,000000;0,700000;30,857143;26,500000;30,857143;26,500000
469;23,000000;7,000000;0,304348;8,571429;7,000000;8,571429;7,000000
470;19,000000;17,000000;0,894737;12,117647;12,000000;12,117647;12,000000
471;22,000000;9,000000;0,409091;20,888889;21,000000;20,888889;21,000000
472;25,000000;18,000000;0,720000;15,555556;15,500000;15,555556;15,500000
473;16,000000;15,000000;0,937500;8,866667;8,000000;8,866667;8,000000
474;27,000000;9,000000;0,333333;14,222222;14,000000;14,222222;14,000000
475;26,000000;0,000000;0,000000;;;;
476;22,000000;20,000000;0,909091;22,100000;19,000000;22,100000;19,000000
477;24,000000;3,000000;0,125000;4,666667;5,000000;4,666667;5,000000
478;20,000000;15,000000;0,750000;8,666667;6,000000;8,666667;6,000000
479;23,000000;14,000000;0,608696;27,714286;27,500000;27,714286;27,500000
480;25,000000;14,000000;0,560000;11,357143;9,000000;11,357143;9,000000
481;22,000000;2,000000;0,090909;2,000000;2,000000;2,000000;2,000000
482;25,000000;24,000000;0,960000;30,875000;27,500000;30,875000;27,500000
483;25,000000;0,000000;0,000000;;;;
484;21,000000;18,000000;0,857143;15,222222;13,000000;15,222222;13,000000
485;17,000000;16,000000;0,941176;18,500000;12,500000;18,500000;12,500000
486;19,000000;13,000000;0,684211;9,230769;6,000000;9,230769;6,000000
487;19,000000;12,000000;0,631579;13,083333;13,000000;13,083333;13,000000
488;18,000000;18,000000;1,000000;16,500000;17,500000;16,500000;17,500000
489;21,000000;9,000000;0,428571;5,555556;6,000000;5,555556;6,000000
490;21,000000;20,000000;0,952381;15,650000;14,500000;15,650000;14,500000
491;26,000000;26,000000;1,000000;45,307692;43,500000;45,307692;43,500000
492;14,000000;14,000000;1,000000;13,785714;14,000000;13,785714;14,000000
493;19,000000;16,000000;0,842105;18,062500;12,500000;18,062500;12,500000
494;19,000000;12,000000;0,631579;8,000000;6,000000;8,000000;6,000000
495;26,000000;0,000000;0,000000;;;;
496;20,000000;8,000000;0,400000;4,375000;3,500000;4,375000;3,500000
497;23,000000;11,000000;0,478261;10,090909;10,000000;10,090909;10,000000
498;22,000000;11,000000;0,500000;24,181818;27,000000;24,181818;27,000000
499;17,000000;17,000000;1,000000;24,058824;22,000000;24,058824;22,000000
500;19,000000;12,000000;0,631579;8,833333;6,000000;8,833333;6,000000
501;25,000000;0,000000;0,000000;;;;
502;23,000000;0,000000;0,000000;;;;
503;26,000000;23,000000;0,884615;21,086957;20,000000;21,086957;20,000000
504;21,000000;9,000000;0,428571;8,888889;7,000000;8,888889;7,000000
505;25,000000;19,000000;0,760000;36,105263;36,000000;36,105263;36,000000
506;20,000000;18,000000;0,900000;34,944444;35,000000;34,944444;35,000000
507;17,000000;6,000000;0,352941;11,333333;13,000000;11,333333;13,000000
508;20,000000;11,000000;0,550000;8,545455;7,000000;8,545455;7,000000
509;24,000000;16,000000;0,666667;22,875000;25,500000;22,875000;25,500000
510;20,000000;10,000000;0,500000;6,000000;3,500000;6,000000;3,500000
511;22,000000;15,000000;0,681818;14,800000;14,000000;14,800000;14,000000
512;21,000000;15,000000;0,714286;14,266667;7,000000;14,266667;7,000000
513;15,000000;15,000000;1,000000;7,600000;6,000000;7,600000;6,000000
514;21,000000;19,000000;0,904762;31,473684;34,000000;31,473684;34,000000
515;22,000000;18,000000;0,818182;37,000000;37,500000;37,000000;37,500000
516;20,000000;18,000000;0,900000;10,722222;8,000000;10,722222;8,000000
517;26,000000;14,000000;0,538462;22,714286;23,000000;22,714286;23,000000
518;25,000000;0,000000;0,000000;;;;
519;21,000000;18,000000;0,857143;17,833333;17,500000;17,833333;17,500000
520;26,000000;4,000000;0,153846;4,500000;3,000000;4,500000;3,000000
521;23,000000;0,000000;0,000000;;;;
522;22,000000;6,000000;0,272727;8,666667;8,000000;8,666667;8,000000
523;23,000000;0,000000;0,000000;;;;
524;21,000000;0,000000;0,000000;;;;
525;20,000000;17,000000;0,850000;12,764706;11,000000;12,764706;11,000000
526;20,000000;20,000000;1,000000;8,550000;9,000000;8,550000;9,000000
527;17,000000;15,000000;0,882353;9,600000;6,000000;9,600000;6,000000
528;25,000000;12,000000;0,480000;17,916667;18,000000;17,916667;18,000000
529;14,000000;13,000000;0,928571;10,076923;11,000000;10,076923;11,000000
530;20,000000;15,000000;0,750000;32,733333;34,000000;32,733333;34,000000
531;21,000000;19,000000;0,904762;13,526316;12,000000;13,526316;12,000000
532;17,000000;16,000000;0,941176;13,812500;8,000000;13,812500;8,000000
533;18,000000;14,000000;0,777778;9,285714;7,500000;9,285714;7,500000
534;21,000000;15,000000;0,714286;20,666667;17,000000;20,666667;17,000000
535;20,000000;15,000000;0,750000;9,933333;8,000000;9,933333;8,000000
536;26,000000;0,000000;0,000000;;;;
537;19,000000;14,000000;0,736842;34,142857;32,500000;34,142857;32,500000
538;23,000000;20,000000;0,869565;34,100000;36,500000;34,100000;36,500000
539;20,000000;18,000000;0,900000;20,000000;15,500000;20,000000;15,500000
540;19,000000;7,000000;0,368421;3,428571;3,000000;3,428571;3,000000
541;23,000000;19,000000;0,826087;15,157895;15,000000;15,157895;15,000000
542;16,000000;14,000000;0,875000;5,357143;4,500000;5,357143;4,500000
543;18,000000;16,000000;0,888889;17,687500;14,500000;17,687500;14,500000
544;21,000000;17,000000;0,809524;12,882353;11,000000;12,882353;11,000000
545;21,000000;17,000000;0,809524;20,823529;20,000000;20,823529;20,000000
546;18,000000;17,000000;0,944444;9,294118;7,000000;9,294118;7,000000
547;20,000000;18,000000;0,900000;17,055556;10,500000;17,055556;10,500000
548;24,000000;18,000000;0,750000;36,777778;37,500000;36,777778;37,500000
549;27,000000;21,000000;0,777778;31,857143;32,000000;31,857143;32,000000
550;22,000000;20,000000;0,909091;36,950000;38,500000;36,950000;38,500000
551;26,000000;25,000000;0,961538;40,480000;39,000000;40,480000;39,000000
552;19,000000;18,000000;0,947368;10,944444;9,000000;10,944444;9,000000
553;28,000000;14,000000;0,500000;25,714286;27,000000;25,714286;27,000000
554;20,000000;12,000000;0,600000;10,916667;8,500000;10,916667;8,500000
555;21,000000;6,000000;0,285714;8,000000;8,000000;8,000000;8,000000
556;20,000000;7,000000;0,350000;15,857143;15,000000;15,857143;15,000000
557;22,000000;2,000000;0,090909;3,500000;3,500000;3,500000;3,500000
558;22,000000;18,000000;0,818182;17,888889;17,500000;17,888889;17,500000
559;23,000000;9,000000;0,391304;15,555556;16,000000;15,555556;16,000000
560;16,000000;15,000000;0,937500;7,866667;5,000000;7,866667;5,000000
561;19,000000;15,000000;0,789474;11,733333;7,000000;11,733333;7,000000
562;23,000000;15,000000;0,652174;16,533333;14,000000;16,533333;14,000000
563;19,000000;14,000000;0,736842;13,928571;11,500000;13,928571;11,500000
564;20,000000;8,000000;0,400000;5,625000;2,500000;5,625000;2,500000
565;25,000000;19,000000;0,760000;19,684211;16,000000;19,684211;16,000000
566;25,000000;19,000000;0,760000;31,947368;35,000000;31,947368;35,000000
567;23,000000;0,000000;0,000000;;;;
568;19,000000;17,000000;0,894737;13,529412;13,000000;13,529412;13,000000
569;20,000000;18,000000;0,900000;15,555556;12,500000;15,555556;12,500000
570;19,000000;18,000000;0,947368;15,777778;15,000000;15,777778;15,000000
571;19,000000;16,000000;0,842105;20,062500;17,000000;20,062500;17,000000
572;23,000000;12,000000;0,521739;6,916667;7,000000;6,916667;7,000000
573;21,000000;21,000000;1,000000;10,952381;9,000000;10,952381;9,000000
574;20,000000;16,000000;0,800000;6,562500;5,500000;6,562500;5,500000
575;19,000000;18,000000;0,947368;6,555556;6,000000;6,555556;6,000000
576;22,000000;11,000000;0,500000;24,909091;25,000000;24,909091;25,000000
577;21,000000;21,000000;1,000000;16,904762;11,000000;16,904762;11,000000
578;21,000000;19,000000;0,904762;13,263158;11,000000;13,263158;11,000000
579;24,000000;22,000000;0,916667;35,409091;35,000000;35,409091;35,000000
580;23,000000;8,000000;0,347826;13,875000;13,500000;13,875000;13,500000
581;21,000000;14,000000;0,666667;11,571429;11,000000;11,571429;11,000000
582;19,000000;13,000000;0,684211;12,538462;9,000000;12,538462;9,000000
583;19,000000;16,000000;0,842105;13,625000;11,000000;13,625000;11,000000
584;14,000000;14,000000;1,000000;6,285714;4,500000;6,285714;4,500000
585;20,000000;14,000000;0,700000;25,428571;25,000000;25,428571;25,000000
586;22,000000;18,000000;0,818182;10,555556;9,500000;10,555556;9,500000
587;24,000000;23,000000;0,958333;20,434783;19,000000;20,434783;19,000000
588;22,000000;21,000000;0,954545;23,666667;22,000000;23,666667;22,000000
589;16,000000;11,000000;0,687500;30,090909;31,000000;30,090909;31,000000
590;25,000000;8,000000;0,320000;11,000000;10,000000;11,000000;10,000000
591;23,000000;10,000000;0,434783;5,700000;4,500000;5,700000;4,500000
592;23,000000;12,000000;0,521739;8,000000;8,000000;8,000000;8,000000
593;20,000000;18,000000;0,900000;21,166667;15,500000;21,166667;15,500000
594;22,000000;22,000000;1,000000;41,545455;38,500000;41,545455;38,500000
595;17,000000;13,000000;0,764706;7,692308;6,000000;7,692308;6,000000
596;23,000000;2,000000;0,086957;4,000000;4,000000;4,000000;4,000000
597;24,000000;6,000000;0,250000;11,833333;13,500000;11,833333;13,500000
598;23,000000;15,000000;0,652174;16,733333;15,000000;16,733333;15,000000
599;20,000000;18,000000;0,900000;12,222222;11,500000;12,222222;11,500000
600;24,000000;12,000000;0,500000;6,666667;6,000000;6,666667;6,000000
601;21,000000;13,000000;0,619048;16,692308;16,000000;16,692308;16,000000
602;19,000000;14,000000;0,736842;9,357143;6,500000;9,357143;6,500000
603;20,000000;11,000000;0,550000;20,727273;24,000000;20,727273;24,000000
604;18,000000;13,000000;0,722222;15,230769;14,000000;15,230769;14,000000
605;13,000000;11,000000;0,846154;4,818182;4,000000;4,818182;4,000000
606;26,000000;23,000000;0,884615;38,434783;40,000000;38,434783;40,000000
607;21,000000;17,000000;0,809524;22,411765;22,000000;22,411765;22,000000
608;17,000000;11,000000;0,647059;6,181818;3,000000;6,181818;3,000000
609;24,000000;18,000000;0,750000;19,555556;18,500000;19,555556;18,500000
610;17,000000;13,000000;0,764706;17,307692;14,000000;17,307692;14,000000
611;21,000000;15,000000;0,714286;16,066667;16,000000;16,066667;16,000000
612;22,000000;0,000000;0,000000;;;;
613;19,000000;15,000000;0,789474;8,266667;6,000000;8,266667;6,000000
614;19,000000;14,000000;0,736842;11,000000;8,500000;11,000000;8,500000
615;22,000000;8,000000;0,363636;10,625000;9,500000;10,625000;9,500000
616;20,000000;20,000000;1,000000;19,500000;19,000000;19,500000;19,000000
617;21,000000;20,000000;0,952381;9,300000;8,500000;9,300000;8,500000
618;19,000000;19,000000;1,000000;17,894737;14,000000;17,894737;14,000000
619;18,000000;17,000000;0,944444;6,588235;3,000000;6,588235;3,000000
620;24,000000;22,000000;0,916667;21,227273;20,500000;21,227273;20,500000
621;23,000000;17,000000;0,739130;10,058824;9,000000;10,058824;9,000000
622;21,000000;18,000000;0,857143;25,944444;24,500000;25,944444;24,500000
623;24,000000;15,000000;0,625000;30,733333;33,000000;30,733333;33,000000
624;20,000000;18,000000;0,900000;20,055556;18,000000;20,055556;18,000000
625;23,000000;18,000000;0,782609;15,333333;15,000000;15,333333;15,000000
626;23,000000;17,000000;0,739130;32,588235;34,000000;32,588235;34,000000
627;25,000000;21,000000;0,840000;12,714286;11,000000;12,714286;11,000000
628;18,000000;12,000000;0,666667;12,166667;9,500000;12,166667;9,500000
629;20,000000;12,000000;0,600000;4,333333;4,000000;4,333333;4,000000
630;19,000000;19,000000;1,000000;29,210526;27,000000;29,210526;27,000000
631;22,000000;19,000000;0,863636;19,631579;22,000000;19,631579;22,000000
632;25,000000;0,000000;0,000000;;;;
633;19,000000;15,000000;0,789474;16,733333;17,000000;16,733333;17,000000
634;20,000000;16,000000;0,800000;31,437500;30,000000;31,437500;30,000000
635;21,000000;21,000000;1,000000;13,047619;12,000000;13,047619;12,000000
636;22,000000;18,000000;0,818182;25,611111;21,500000;25,611111;21,500000
637;18,000000;18,000000;1,000000;11,944444;10,000000;11,944444;10,000000
638;14,000000;13,000000;0,928571;8,538462;8,000000;8,538462;8,000000
639;21,000000;10,000000;0,476190;11,400000;12,000000;11,400000;12,000000
640;18,000000;18,000000;1,000000;10,388889;7,500000;10,388889;7,500000
641;23,000000;20,000000;0,869565;24,250000;18,500000;24,250000;18,500000
642;17,000000;15,000000;0,882353;7,266667;4,000000;7,266667;4,000000
643;22,000000;13,000000;0,590909;26,384615;25,000000;26,384615;25,000000
644;18,000000;16,000000;0,888889;17,250000;13,000000;17,250000;13,000000
645;23,000000;19,000000;0,826087;19,526316;13,000000;19,526316;13,000000
646;23,000000;22,000000;0,956522;38,545455;38,500000;38,545455;38,500000
647;25,000000;19,000000;0,760000;15,210526;15,000000;15,210526;15,000000
648;22,000000;21,000000;0,954545;22,571429;20,000000;22,571429;20,000000
649;20,000000;13,000000;0,650000;6,769231;6,000000;6,769231;6,000000
650;16,000000;15,000000;0,937500;12,200000;9,000000;12,200000;9,000000
651;20,000000;15,000000;0,750000;18,466667;16,000000;18,466667;16,000000
