episode;mean_demand_power;mean_energy_balance;mean_renewable_power;mean_total_power;total_reward_wind;total_reward_battery;total_reward_grid;wind_activation_rate;battery_charge_rate;battery_discharge_rate;grid_import_rate
181;71046,599780;-21541,534390;14272,415896;49505,065390;23,000000;-53,522513;9,000000;0,458333;0,375000;0,385417;0,447917
182;70806,814823;-17937,827917;23545,498876;52868,986906;9,000000;-88,002517;1,000000;0,510417;0,354167;0,375000;0,385417
183;65331,019257;-8791,389727;35679,334518;56539,629530;23,000000;-73,002247;9,000000;0,510417;0,395833;0,333333;0,427083
184;55757,069126;-7408,923694;24298,172163;48348,145432;31,000000;-50,953889;-1,250000;0,447917;0,312500;0,385417;0,458333
185;68970,677132;-14118,827312;17910,450162;54851,849820;11,000000;-53,415217;-1,000000;0,541667;0,239583;0,510417;0,427083
186;65369,978715;-18660,840122;9757,893535;46709,138592;27,000000;-46,855118;7,750000;0,406250;0,250000;0,437500;0,427083
187;63593,756751;-22991,691561;12384,445352;40602,065190;13,000000;-85,174859;8,500000;0,500000;0,416667;0,197917;0,479167
188;60323,059863;-12013,245060;26919,363127;48309,814803;15,000000;-76,422416;15,000000;0,510417;0,531250;0,250000;0,406250
189;56158,118852;4380,677589;42275,893573;60538,796441;21,000000;-53,190463;4,500000;0,562500;0,166667;0,520833;0,375000
19;68254,174351;-16276,984932;10714,211365;51977,189419;23,000000;-55,163269;-11,500000;0,458333;0,312500;0,322917;0,562500
190;65946,861829;-33418,978980;8369,610235;32527,882849;15,000000;-91,000301;-0,250000;0,447917;0,343750;0,354167;0,395833
191;61961,989524;1439,290923;42271,137658;63401,280447;25,000000;-47,787133;15,000000;0,552083;0,343750;0,322917;0,437500
192;54444,698264;-19979,562490;14303,723175;34465,135774;25,000000;-81,401591;23,750000;0,385417;0,437500;0,281250;0,385417
193;63789,993521;-19859,904768;9967,402270;43930,088753;17,000000;-74,402761;-15,000000;0,437500;0,333333;0,364583;0,479167
194;63507,432127;-15568,244958;9362,497567;47939,187169;15,000000;-42,562862;15,750000;0,468750;0,281250;0,447917;0,447917
195;71248,129586;-24824,864302;18647,742203;46423,265284;15,000000;-82,953519;3,000000;0,500000;0,447917;0,250000;0,406250
196;61391,349420;-7686,728778;34951,844009;53704,620643;7,000000;-76,587352;-3,000000;0,500000;0,375000;0,343750;0,395833
197;66188,757452;-13100,551392;17357,378089;53088,206060;13,000000;-52,002190;5,750000;0,468750;0,291667;0,375000;0,437500
198;65506,545362;-16060,146254;8145,077561;49446,399108;15,000000;-45,825548;1,750000;0,416667;0,270833;0,416667;0,458333
199;72460,414675;-24741,295768;11995,902408;47719,118907;7,000000;-53,689046;11,000000;0,510417;0,322917;0,416667;0,375000
2;63163,795242;-2978,633018;34593,715965;60185,162223;17,000000;-51,688864;-5,000000;0,520833;0,291667;0,416667;0,531250
20;54060,892586;2906,080056;39520,340232;56966,972643;7,000000;-65,908094;-6,250000;0,562500;0,333333;0,375000;0,541667
200;58464,103817;911,350865;38108,644388;59375,454682;25,000000;-56,081049;-3,000000;0,510417;0,270833;0,416667;0,427083
201;60794,696224;-5835,643007;42646,487536;54959,053217;23,000000;-61,806066;14,500000;0,572917;0,416667;0,281250;0,354167
202;62804,742392;-8960,164709;19232,691479;53844,577683;11,000000;-46,576215;9,000000;0,489583;0,281250;0,468750;0,447917
203;71111,160206;-11932,220434;19568,418921;59178,939771;13,000000;-61,040191;-1,000000;0,479167;0,270833;0,447917;0,458333
204;62775,821217;-393,551881;49673,767196;62382,269336;35,000000;-42,921355;12,500000;0,656250;0,520833;0,260417;0,395833
205;56134,885311;-14869,593942;11191,296669;41265,291369;23,000000;-57,786410;17,750000;0,385417;0,343750;0,375000;0,437500
206;68030,973518;-17806,940454;12805,406595;50224,033064;11,000000;-44,695450;1,750000;0,437500;0,229167;0,437500;0,416667
207;70850,665775;-12912,182037;24893,512128;57938,483738;5,000000;-81,830223;11,750000;0,552083;0,302083;0,375000;0,479167
208;65254,822749;-20610,113904;8909,919318;44644,708845;25,000000;-50,722998;-14,250000;0,395833;0,250000;0,416667;0,468750
209;52424,479929;252,724492;32203,051183;52677,204421;33,000000;-66,773883;5,750000;0,520833;0,364583;0,343750;0,489583
21;62976,155456;-22319,808366;8901,067534;40656,347090;31,000000;-61,517511;-0,250000;0,354167;0,333333;0,312500;0,458333
210;65929,323075;-22865,697967;9994,145641;43063,625108;23,000000;-93,258650;13,000000;0,437500;0,354167;0,291667;0,416667
211;58863,812783;-11823,282150;13132,412825;47040,530633;11,000000;-38,022328;4,500000;0,437500;0,187500;0,447917;0,354167
212;67387,622509;-18712,772179;10773,953780;48674,850330;23,000000;-61,846087;-3,000000;0,447917;0,385417;0,322917;0,500000
213;55904,070916;-12457,108731;24500,736266;43446,962186;7,000000;-76,668424;3,000000;0,489583;0,364583;0,270833;0,375000
214;58766,711422;-8091,911313;27578,152378;50674,800109;15,000000;-77,608394;3,750000;0,479167;0,427083;0,250000;0,437500
215;61221,655615;-2552,844826;35322,194441;58668,810789;9,000000;-57,295113;13,750000;0,468750;0,291667;0,385417;0,447917
216;71134,991385;-13568,047405;13093,633446;57566,943981;9,000000;-49,249735;19,000000;0,468750;0,322917;0,427083;0,364583
217;56689,728533;-18006,072348;18889,283217;38683,656184;21,000000;-81,836344;2,500000;0,416667;0,302083;0,281250;0,427083
218;66457,343381;-16685,358074;26152,695802;49771,985307;11,000000;-71,946277;12,500000;0,458333;0,489583;0,250000;0,427083
219;60750,129421;-12005,857944;17292,169500;48744,271477;17,000000;-42,682415;7,250000;0,500000;0,239583;0,416667;0,437500
22;58193,926916;-6031,670160;31388,012948;52162,256756;-7,000000;-61,338835;15,750000;0,489583;0,333333;0,364583;0,375000
220;66327,382887;-14597,033483;21965,272739;51730,349404;21,000000;-87,940736;-1,000000;0,458333;0,364583;0,333333;0,458333
221;56260,829438;-10123,035848;18814,195971;46137,793590;13,000000;-78,999055;-0,250000;0,552083;0,354167;0,322917;0,447917
222;67216,046695;-17757,699465;8786,681308;49458,347230;35,000000;-89,000000;9,250000;0,364583;0,364583;0,281250;0,500000
223;68285,563767;-23416,005556;12523,945570;44869,558211;5,000000;-60,019346;25,000000;0,510417;0,302083;0,364583;0,364583
224;53707,702158;1561,017838;37397,105927;55268,719996;31,000000;-59,352392;19,250000;0,541667;0,354167;0,291667;0,416667
225;58595,237247;-1800,417478;37863,380581;56794,819769;25,000000;-69,204775;11,000000;0,552083;0,395833;0,364583;0,395833
226;70606,836064;-22246,279452;11636,179197;48360,556611;7,000000;-91,460053;-2,250000;0,437500;0,375000;0,312500;0,437500
227;70388,861708;-21489,844356;10585,752883;48899,017352;15,000000;-55,225248;-5,000000;0,468750;0,364583;0,385417;0,406250
228;64920,650592;-3337,184181;35687,036050;61583,466412;9,000000;-54,253415;9,750000;0,562500;0,270833;0,385417;0,479167
229;68826,711563;-18461,176440;8873,076608;50365,535123;23,000000;-95,000000;-23,000000;0,406250;0,322917;0,364583;0,489583
23;64554,152041;-21796,913417;8580,581668;42757,238625;5,000000;-78,009432;13,000000;0,458333;0,260417;0,333333;0,416667
230;59581,715448;-12229,049483;20156,128387;47352,665965;25,000000;-47,396702;21,000000;0,489583;0,260417;0,447917;0,395833
231;64860,579074;-17708,661495;17291,244334;47151,917579;11,000000;-43,348466;-5,500000;0,479167;0,250000;0,458333;0,437500
232;58169,583917;-15217,043041;17610,365261;42952,540877;31,000000;-61,870743;6,500000;0,447917;0,291667;0,364583;0,406250
233;56717,222618;-10480,680826;25628,040448;46236,541791;17,000000;-58,608401;17,000000;0,500000;0,343750;0,343750;0,354167
234;56257,942446;-188,555683;34510,435029;56069,386763;13,000000;-46,561396;-7,000000;0,458333;0,291667;0,437500;0,489583
235;67157,713577;-11341,933346;18319,485084;55815,780231;13,000000;-49,344320;9,000000;0,468750;0,239583;0,468750;0,458333
236;54462,058635;-6160,755456;25060,979878;48301,303179;33,000000;-81,453176;10,500000;0,479167;0,281250;0,427083;0,406250
237;63812,492163;-5529,190046;36700,129063;58283,302117;21,000000;-70,044487;-1,000000;0,510417;0,385417;0,364583;0,447917
238;62400,210953;-4042,607602;33573,115773;58357,603351;15,000000;-46,374946;12,500000;0,531250;0,260417;0,437500;0,406250
239;60093,213353;-2800,318626;40559,462539;57292,894727;23,000000;-49,665638;11,750000;0,552083;0,354167;0,354167;0,375000
24;69456,700872;-17444,932852;13273,878567;52011,768020;3,000000;-62,869882;-11,000000;0,500000;0,302083;0,322917;0,593750
240;67114,541879;-18852,474332;7428,331741;48262,067547;23,000000;-93,000000;9,750000;0,406250;0,406250;0,250000;0,562500
241;68142,464847;-19137,069079;24189,218290;49005,395768;13,000000;-79,217687;15,250000;0,479167;0,375000;0,322917;0,322917
242;59291,325831;-6040,719980;28822,911250;53250,605851;13,000000;-48,716976;0,500000;0,406250;0,322917;0,375000;0,447917
243;61651,360174;-3635,421010;32481,117583;58015,939164;1,000000;-60,707641;3,000000;0,468750;0,250000;0,364583;0,489583
244;62766,009617;561,855671;36977,074907;63327,865288;23,000000;-58,730776;7,000000;0,489583;0,302083;0,395833;0,489583
245;68936,329117;-15669,813966;21418,708888;53266,515151;27,000000;-45,274483;16,500000;0,395833;0,375000;0,416667;0,375000
246;53524,236236;-14556,539045;15643,716285;38967,697191;19,000000;-77,494804;3,000000;0,437500;0,406250;0,291667;0,385417
247;68449,561869;-20666,812012;13497,945583;47782,749857;23,000000;-56,572795;-5,000000;0,437500;0,322917;0,385417;0,447917
248;68209,179201;-3105,200216;41976,327847;65103,978985;25,000000;-50,342997;15,750000;0,541667;0,375000;0,343750;0,437500
249;66069,293695;-17731,042275;16818,102912;48338,251420;21,000000;-85,292258;-3,000000;0,395833;0,375000;0,322917;0,427083
25;67724,332022;-20463,527072;17876,018557;47260,804949;3,000000;-88,517901;-7,000000;0,437500;0,416667;0,281250;0,458333
250;61397,689540;-3883,269646;37986,042865;57514,419893;33,000000;-61,272700;19,750000;0,520833;0,479167;0,208333;0,500000
251;62316,253991;-15399,002961;27160,623104;46917,251029;13,000000;-84,399484;17,750000;0,458333;0,437500;0,291667;0,385417
252;67133,924086;-25316,193151;9127,030577;41817,730935;19,000000;-91,000000;4,500000;0,375000;0,385417;0,312500;0,385417
253;67691,810416;-28022,451970;8964,159909;39669,358446;21,000000;-89,006976;-11,500000;0,416667;0,260417;0,229167;0,458333
254;62087,060998;-627,378669;45663,976098;61459,682329;15,000000;-63,633717;1,750000;0,604167;0,500000;0,208333;0,416667
255;63924,267472;-15949,125253;28098,611152;47975,142219;25,000000;-78,590778;5,000000;0,468750;0,447917;0,208333;0,406250
256;57384,873480;178,234594;39822,252856;57563,108074;23,000000;-74,726165;37,000000;0,541667;0,406250;0,239583;0,354167
257;64064,823151;-13176,815955;15026,969899;50888,007196;17,000000;-83,159562;3,000000;0,447917;0,260417;0,406250;0,458333
258;57150,131750;-18396,681755;14518,188068;38753,449995;21,000000;-81,449214;5,000000;0,427083;0,395833;0,239583;0,395833
259;63677,822471;-17707,817887;15465,318809;45970,004584;7,000000;-70,941372;7,750000;0,468750;0,322917;0,416667;0,375000
26;55794,892568;-5854,137726;24051,164874;49940,754843;17,000000;-82,877218;-11,500000;0,458333;0,333333;0,333333;0,520833
260;61084,094266;-11897,461682;14110,028187;49186,632584;19,000000;-42,128362;-5,500000;0,500000;0,281250;0,447917;0,468750
261;69569,458539;-16366,836455;14779,368978;53202,622083;23,000000;-41,545040;7,750000;0,406250;0,364583;0,416667;0,458333
262;53621,934142;-19639,741234;15488,842804;33982,192908;25,000000;-72,234442;26,500000;0,427083;0,447917;0,250000;0,322917
263;66521,452590;-10476,505796;34326,696454;56044,946794;19,000000;-70,404867;-18,250000;0,510417;0,364583;0,343750;0,458333
264;70323,348205;-25346,984121;12321,501919;44976,364084;29,000000;-85,593318;13,000000;0,385417;0,468750;0,250000;0,343750
265;61780,293071;-21995,892990;12274,105542;39784,400081;19,000000;-87,340538;11,000000;0,437500;0,437500;0,333333;0,354167
266;68343,711465;-19434,048416;20604,430179;48909,663049;19,000000;-86,385157;-10,250000;0,520833;0,395833;0,270833;0,437500
267;68660,501546;-18697,547879;8163,662901;49962,953667;23,000000;-46,946079;-0,250000;0,416667;0,343750;0,416667;0,479167
268;57942,066960;-2110,698826;35725,553022;55831,368134;3,000000;-45,988707;3,000000;0,531250;0,302083;0,489583;0,437500
269;62407,599718;-17368,899127;12155,646737;45038,700591;9,000000;-95,000000;11,000000;0,479167;0,333333;0,354167;0,395833
27;68853,125083;-16725,896552;15097,628687;52127,228531;21,000000;-52,405846;9,750000;0,416667;0,375000;0,364583;0,427083
270;61505,729438;-16971,977073;14365,040630;44533,752365;29,000000;-51,917235;13,000000;0,427083;0,322917;0,437500;0,385417
271;72321,824222;-30615,311237;18578,762420;41706,512985;23,000000;-83,008725;37,000000;0,447917;0,395833;0,312500;0,322917
272;56867,453571;-10387,605268;26398,783001;46479,848303;15,000000;-76,277535;17,000000;0,489583;0,500000;0,239583;0,427083
273;68793,474088;-20990,984652;17284,613554;47802,489437;15,000000;-91,017202;17,000000;0,447917;0,447917;0,333333;0,395833
274;69151,426591;-20582,390289;16055,790306;48569,036301;11,000000;-87,119295;7,000000;0,437500;0,437500;0,281250;0,489583
275;65294,941764;-22065,046095;13915,493838;43229,895670;29,000000;-85,372635;-1,000000;0,395833;0,468750;0,312500;0,437500
276;69853,499454;-33602,881152;8880,654552;36250,618302;27,000000;-93,000140;11,000000;0,395833;0,395833;0,375000;0,364583
277;58333,839267;-7170,202527;31679,050086;51163,636740;9,000000;-68,379065;17,000000;0,458333;0,479167;0,250000;0,437500
278;66849,921495;-14151,045161;22442,961695;52698,876333;27,000000;-89,947187;11,000000;0,468750;0,364583;0,312500;0,395833
279;61096,285281;-19983,839972;13738,090630;41112,445308;33,000000;-84,362354;-1,000000;0,395833;0,458333;0,239583;0,427083
28;57589,714082;-9436,046702;32967,056391;48153,667381;31,000000;-65,083896;17,250000;0,447917;0,395833;0,281250;0,375000
280;55309,050011;-3595,433614;33465,165466;51713,616398;15,000000;-63,627425;27,000000;0,572917;0,375000;0,322917;0,354167
281;64803,368116;-16242,976474;15097,550578;48560,391642;25,000000;-87,770478;17,000000;0,406250;0,406250;0,343750;0,447917
282;65187,423503;-17044,744290;26330,879222;48142,679213;17,000000;-78,725943;3,750000;0,447917;0,364583;0,250000;0,364583
283;71740,623095;-24452,335309;10321,352159;47288,287787;21,000000;-93,483950;1,000000;0,437500;0,479167;0,260417;0,447917
284;63789,857858;-6013,841059;40688,958293;57776,016799;37,000000;-63,659669;11,000000;0,531250;0,427083;0,270833;0,364583
285;57842,298100;-6986,857375;26430,536094;50855,440725;23,000000;-57,282664;1,750000;0,458333;0,322917;0,354167;0,468750
286;63554,605645;-1125,955605;41606,773805;62428,650040;25,000000;-70,876252;17,000000;0,562500;0,427083;0,281250;0,385417
287;71103,179101;-16662,971024;19761,224459;54440,208077;11,000000;-44,298524;17,000000;0,500000;0,302083;0,468750;0,364583
288;61543,391519;-17830,182666;12880,745654;43713,208852;25,000000;-48,911703;15,000000;0,416667;0,322917;0,427083;0,395833
289;58744,240779;-1560,840452;42393,375167;57183,400327;25,000000;-60,862387;-1,000000;0,593750;0,427083;0,322917;0,489583
29;56676,433527;3133,605553;41651,758658;59810,039081;3,000000;-69,591167;-26,250000;0,583333;0,333333;0,364583;0,593750
290;71862,446427;-22359,936329;7806,606406;49502,510098;17,000000;-39,405423;17,000000;0,416667;0,229167;0,500000;0,375000
291;63071,859103;-2094,886328;36344,434111;60976,972775;17,000000;-49,591521;6,500000;0,489583;0,229167;0,416667;0,447917
292;60331,459847;-9054,236901;30218,253321;51277,222946;15,000000;-49,400819;3,750000;0,427083;0,291667;0,416667;0,427083
293;61890,978808;-6719,642208;26443,144678;55171,336599;15,000000;-48,134534;-9,000000;0,427083;0,270833;0,437500;0,458333
294;60155,128597;-12660,409520;13934,200363;47494,719077;37,000000;-45,307690;-1,500000;0,364583;0,197917;0,447917;0,447917
295;54245,277597;-3479,479341;30500,476381;50765,798256;19,000000;-80,090990;45,000000;0,479167;0,385417;0,364583;0,312500
296;68156,619146;-16133,834572;14043,138881;52022,784575;19,000000;-48,233732;-3,000000;0,489583;0,239583;0,489583;0,437500
297;59032,496101;-13298,235061;18285,310287;45734,261040;17,000000;-51,213710;5,750000;0,437500;0,302083;0,427083;0,406250
298;69007,263218;-19971,485092;28149,167462;49035,778126;23,000000;-74,427336;25,750000;0,531250;0,468750;0,281250;0,291667
299;67441,442304;-14869,660928;9778,149955;52571,781376;7,000000;-43,707753;7,000000;0,489583;0,260417;0,458333;0,458333
3;64693,385185;-6754,875419;32238,375178;57938,509767;11,000000;-60,884009;-5,000000;0,479167;0,364583;0,270833;0,489583
30;60438,256515;-3488,387786;35777,835657;56949,868729;-1,000000;-49,962921;9,750000;0,552083;0,416667;0,333333;0,468750
300;57651,630510;-15581,290476;24561,662991;42070,340034;23,000000;-75,867531;15,000000;0,427083;0,468750;0,208333;0,375000
301;60002,259774;-4720,185724;40773,742970;55282,074050;21,000000;-60,375455;17,750000;0,562500;0,489583;0,250000;0,364583
302;60811,177471;-20993,195604;12524,332935;39817,981868;31,000000;-71,869719;9,250000;0,416667;0,354167;0,312500;0,395833
303;56609,672053;-11750,119388;17583,717201;44859,552665;23,000000;-91,954830;-3,000000;0,437500;0,333333;0,302083;0,437500
304;53690,175240;-283,074779;24181,657221;53407,100461;25,000000;-47,350405;9,000000;0,479167;0,187500;0,583333;0,500000
305;59841,718580;-4435,133344;38905,209745;55406,585236;23,000000;-41,177355;27,000000;0,520833;0,354167;0,427083;0,312500
306;69013,987727;-30010,549425;8034,747064;39003,438302;33,000000;-91,435019;25,750000;0,354167;0,427083;0,239583;0,322917
307;65548,605712;-28154,327990;9936,371088;37394,277722;23,000000;-91,778574;13,000000;0,416667;0,395833;0,260417;0,302083
308;58346,358505;-13293,821747;28558,606297;45052,536758;27,000000;-63,241010;11,750000;0,500000;0,541667;0,260417;0,406250
309;58477,599710;-21754,836678;14718,077975;36722,763031;21,000000;-85,003888;9,750000;0,375000;0,354167;0,354167;0,395833
31;54099,597522;-4956,960017;27968,445045;49142,637505;-13,000000;-59,688775;11,750000;0,468750;0,354167;0,354167;0,489583
310;67976,579341;-22322,966953;12024,395612;45653,612388;41,000000;-88,253807;1,000000;0,343750;0,437500;0,270833;0,375000
311;72075,785018;-25557,624754;10617,967214;46518,160264;41,000000;-86,289055;-1,000000;0,333333;0,458333;0,312500;0,364583
312;67732,917391;-23276,951502;12146,653267;44455,965889;23,000000;-73,861073;7,000000;0,406250;0,416667;0,312500;0,406250
